date,open,high,low,close,volume,average,barCount
2023-03-17 06:45:00-04:00,133.214,133.233,133.1315,133.154,-1.0,-1.0,-1
2023-03-17 06:50:00-04:00,133.154,133.198,133.151,133.1625,-1.0,-1.0,-1
2023-03-17 06:55:00-04:00,133.1625,133.1755,133.106,133.118,-1.0,-1.0,-1
2023-03-17 07:00:00-04:00,133.118,133.1625,133.1035,133.124,-1.0,-1.0,-1
2023-03-17 07:05:00-04:00,133.124,133.1445,133.06,133.06,-1.0,-1.0,-1
2023-03-17 07:10:00-04:00,133.06,133.069,132.8815,132.9005,-1.0,-1.0,-1
2023-03-17 07:15:00-04:00,132.9005,132.9385,132.7475,132.7725,-1.0,-1.0,-1
2023-03-17 07:20:00-04:00,132.7725,132.7905,132.625,132.6835,-1.0,-1.0,-1
2023-03-17 07:25:00-04:00,132.6835,132.6835,132.5105,132.5425,-1.0,-1.0,-1
2023-03-17 07:30:00-04:00,132.5425,132.6605,132.512,132.653,-1.0,-1.0,-1
2023-03-17 07:35:00-04:00,132.653,132.6575,132.558,132.611,-1.0,-1.0,-1
2023-03-17 07:40:00-04:00,132.611,132.634,132.5195,132.5945,-1.0,-1.0,-1
2023-03-17 07:45:00-04:00,132.5945,132.6595,132.541,132.553,-1.0,-1.0,-1
2023-03-17 07:50:00-04:00,132.553,132.6465,132.552,132.6415,-1.0,-1.0,-1
2023-03-17 07:55:00-04:00,132.6415,132.651,132.5635,132.64,-1.0,-1.0,-1
2023-03-17 08:00:00-04:00,132.64,132.7415,132.6175,132.725,-1.0,-1.0,-1
2023-03-17 08:05:00-04:00,132.725,132.727,132.615,132.6315,-1.0,-1.0,-1
2023-03-17 08:10:00-04:00,132.6315,132.653,132.5785,132.653,-1.0,-1.0,-1
2023-03-17 08:15:00-04:00,132.653,132.6925,132.59,132.6325,-1.0,-1.0,-1
2023-03-17 08:20:00-04:00,132.6325,132.6325,132.3295,132.343,-1.0,-1.0,-1
2023-03-17 08:25:00-04:00,132.343,132.39,132.2515,132.2855,-1.0,-1.0,-1
2023-03-17 08:30:00-04:00,132.2855,132.3275,132.148,132.165,-1.0,-1.0,-1
2023-03-17 08:35:00-04:00,132.165,132.242,132.109,132.1415,-1.0,-1.0,-1
2023-03-17 08:40:00-04:00,132.1415,132.255,132.1015,132.163,-1.0,-1.0,-1
2023-03-17 08:45:00-04:00,132.163,132.165,132.024,132.054,-1.0,-1.0,-1
2023-03-17 08:50:00-04:00,132.054,132.249,132.0435,132.2165,-1.0,-1.0,-1
2023-03-17 08:55:00-04:00,132.2165,132.296,132.1745,132.277,-1.0,-1.0,-1
2023-03-17 09:00:00-04:00,132.277,132.296,132.115,132.224,-1.0,-1.0,-1
2023-03-17 09:05:00-04:00,132.224,132.3115,132.201,132.277,-1.0,-1.0,-1
