date,open,high,low,close,volume,average,barCount
2025-07-15 04:45:00-04:00,0.65628,0.65648,0.65621,0.65644,-1.0,-1.0,-1
2025-07-15 04:50:00-04:00,0.65644,0.656595,0.656425,0.656595,-1.0,-1.0,-1
2025-07-15 04:55:00-04:00,0.656595,0.65668,0.656555,0.65658,-1.0,-1.0,-1
2025-07-15 05:00:00-04:00,0.65658,0.656725,0.656525,0.656575,-1.0,-1.0,-1
2025-07-15 05:05:00-04:00,0.656575,0.656855,0.656555,0.656755,-1.0,-1.0,-1
2025-07-15 05:10:00-04:00,0.656755,0.656805,0.65661,0.656785,-1.0,-1.0,-1
2025-07-15 05:15:00-04:00,0.656785,0.656895,0.65667,0.656695,-1.0,-1.0,-1
2025-07-15 05:20:00-04:00,0.656695,0.656695,0.656355,0.65641,-1.0,-1.0,-1
2025-07-15 05:25:00-04:00,0.65641,0.65666,0.656355,0.65666,-1.0,-1.0,-1
2025-07-15 05:30:00-04:00,0.65666,0.656725,0.656465,0.656555,-1.0,-1.0,-1
2025-07-15 05:35:00-04:00,0.656555,0.657095,0.656475,0.657085,-1.0,-1.0,-1
2025-07-15 05:40:00-04:00,0.657085,0.657095,0.656615,0.65662,-1.0,-1.0,-1
2025-07-15 05:45:00-04:00,0.65662,0.656725,0.65655,0.6567,-1.0,-1.0,-1
2025-07-15 05:50:00-04:00,0.6567,0.65682,0.65647,0.656495,-1.0,-1.0,-1
2025-07-15 05:55:00-04:00,0.656495,0.65665,0.656375,0.656515,-1.0,-1.0,-1
2025-07-15 06:00:00-04:00,0.656515,0.656755,0.656515,0.6567,-1.0,-1.0,-1
2025-07-15 06:05:00-04:00,0.6567,0.656965,0.65666,0.65691,-1.0,-1.0,-1
2025-07-15 06:10:00-04:00,0.65691,0.65693,0.65669,0.65676,-1.0,-1.0,-1
2025-07-15 06:15:00-04:00,0.65676,0.656855,0.656685,0.656735,-1.0,-1.0,-1
2025-07-15 06:20:00-04:00,0.656735,0.65695,0.656665,0.656845,-1.0,-1.0,-1
2025-07-15 06:25:00-04:00,0.656845,0.65688,0.65666,0.65673,-1.0,-1.0,-1
2025-07-15 06:30:00-04:00,0.65673,0.656855,0.656705,0.656725,-1.0,-1.0,-1
2025-07-15 06:35:00-04:00,0.656725,0.656795,0.65662,0.65667,-1.0,-1.0,-1
2025-07-15 06:40:00-04:00,0.65667,0.65679,0.65661,0.65677,-1.0,-1.0,-1
2025-07-15 06:45:00-04:00,0.65677,0.65683,0.656715,0.656815,-1.0,-1.0,-1
2025-07-15 06:50:00-04:00,0.656815,0.65688,0.65666,0.656825,-1.0,-1.0,-1
2025-07-15 06:55:00-04:00,0.656825,0.656955,0.65678,0.656885,-1.0,-1.0,-1
2025-07-15 07:00:00-04:00,0.656885,0.65706,0.65681,0.656815,-1.0,-1.0,-1
2025-07-15 07:05:00-04:00,0.656815,0.656855,0.656535,0.656545,-1.0,-1.0,-1
2025-07-15 07:10:00-04:00,0.656545,0.65656,0.6564,0.65653,-1.0,-1.0,-1
2025-07-15 07:15:00-04:00,0.65653,0.656635,0.656445,0.656545,-1.0,-1.0,-1
2025-07-15 07:20:00-04:00,0.656545,0.656665,0.65633,0.656525,-1.0,-1.0,-1
2025-07-15 07:25:00-04:00,0.656525,0.65654,0.65618,0.656185,-1.0,-1.0,-1
2025-07-15 07:30:00-04:00,0.656185,0.656315,0.656135,0.65629,-1.0,-1.0,-1
2025-07-15 07:35:00-04:00,0.65629,0.65629,0.656115,0.656185,-1.0,-1.0,-1
2025-07-15 07:40:00-04:00,0.656185,0.656345,0.656175,0.656185,-1.0,-1.0,-1
2025-07-15 07:45:00-04:00,0.656185,0.656285,0.656075,0.65617,-1.0,-1.0,-1
2025-07-15 07:50:00-04:00,0.65617,0.65626,0.656085,0.65609,-1.0,-1.0,-1
2025-07-15 07:55:00-04:00,0.65609,0.656195,0.65602,0.6561,-1.0,-1.0,-1
2025-07-15 08:00:00-04:00,0.6561,0.656245,0.655935,0.65611,-1.0,-1.0,-1
2025-07-15 08:05:00-04:00,0.65611,0.656115,0.655885,0.65591,-1.0,-1.0,-1
2025-07-15 08:10:00-04:00,0.65591,0.65623,0.655875,0.656215,-1.0,-1.0,-1
2025-07-15 08:15:00-04:00,0.656215,0.656285,0.656095,0.65619,-1.0,-1.0,-1
2025-07-15 08:20:00-04:00,0.65619,0.656305,0.656125,0.656165,-1.0,-1.0,-1
2025-07-15 08:25:00-04:00,0.656165,0.65621,0.656015,0.65608,-1.0,-1.0,-1
2025-07-15 08:30:00-04:00,0.65608,0.65758,0.655995,0.65751,-1.0,-1.0,-1
2025-07-15 08:35:00-04:00,0.65751,0.657585,0.656105,0.656105,-1.0,-1.0,-1
2025-07-15 08:40:00-04:00,0.656105,0.65669,0.65599,0.656505,-1.0,-1.0,-1
2025-07-15 08:45:00-04:00,0.656505,0.656635,0.656265,0.65662,-1.0,-1.0,-1
2025-07-15 08:50:00-04:00,0.65662,0.657065,0.65653,0.657005,-1.0,-1.0,-1
2025-07-15 08:55:00-04:00,0.657005,0.65749,0.657005,0.65713,-1.0,-1.0,-1
2025-07-15 09:00:00-04:00,0.65713,0.657325,0.656995,0.657025,-1.0,-1.0,-1
2025-07-15 09:05:00-04:00,0.657025,0.65718,0.65672,0.656735,-1.0,-1.0,-1
2025-07-15 09:10:00-04:00,0.656735,0.657245,0.656455,0.657095,-1.0,-1.0,-1
2025-07-15 09:15:00-04:00,0.657095,0.657165,0.656745,0.65684,-1.0,-1.0,-1
2025-07-15 09:20:00-04:00,0.65684,0.657115,0.65679,0.65705,-1.0,-1.0,-1
2025-07-15 09:25:00-04:00,0.65705,0.65715,0.656855,0.657085,-1.0,-1.0,-1
2025-07-15 09:30:00-04:00,0.657085,0.65713,0.65589,0.65607,-1.0,-1.0,-1
2025-07-15 09:35:00-04:00,0.65607,0.65607,0.655115,0.65515,-1.0,-1.0,-1
2025-07-15 09:40:00-04:00,0.65515,0.65515,0.65473,0.654965,-1.0,-1.0,-1
2025-07-15 09:45:00-04:00,0.654965,0.655085,0.654415,0.65469,-1.0,-1.0,-1
2025-07-15 09:50:00-04:00,0.65469,0.654855,0.65413,0.65426,-1.0,-1.0,-1
2025-07-15 09:55:00-04:00,0.65426,0.654435,0.65415,0.65429,-1.0,-1.0,-1
2025-07-15 10:00:00-04:00,0.65429,0.65432,0.65279,0.65293,-1.0,-1.0,-1
2025-07-15 10:05:00-04:00,0.65293,0.65373,0.652895,0.65333,-1.0,-1.0,-1
2025-07-15 10:10:00-04:00,0.65333,0.65359,0.652945,0.653535,-1.0,-1.0,-1
